geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DISEASE	Approved.symbol	status
1813	-3.14739964555474	4.2364494545235	-14.1887951737245	2.54602570041315e-26	3.78551944475994e-25	49.2277418022816	BRCA	DRD2	Down
1813	2.46151707551412	3.08049287507414	5.3893382742987	1.24338767760218e-05	4.71477768188356e-05	2.64441512938888	KICH	DRD2	Up
1813	-1.55236112979627	3.44311413513281	-6.52134721293646	3.2660097265907e-08	2.54538149769665e-07	8.55845345989835	PRAD	DRD2	Down
1815	-1.01716031148841	3.35933848318203	-5.82189949017775	2.77329234583972e-07	8.98808585670397e-07	6.14290725271293	THCA	DRD4	Down
1815	1.0664921291565	2.31484236177873	5.67253312164655	7.51872663302829e-07	1.70381308074539e-06	4.83308192116417	LUSC	DRD4	Up
1815	1.11655798673172	2.23714759312932	8.18974178504013	6.09605731083649e-13	2.25752596785489e-12	18.5370207005302	BRCA	DRD4	Up
1815	1.21714869025691	2.40446221205272	4.73895339667257	2.22860328688635e-05	9.52304482704223e-05	2.19543134694074	HNSC	DRD4	Up
22953	-1.48821049333293	5.18148330533142	-5.38645605237514	1.89809183897343e-06	9.16505585336158e-06	4.57871872383842	PRAD	P2RX2	Down
2550	-1.64837697088714	7.33409690698802	-6.2731331044649	1.27508783906896e-06	6.48204489992269e-06	4.93031348390495	KICH	GABBR1	Down
2550	-1.78702471067588	8.77666954341357	-3.8188030483338	0.00119287820416998	0.00429768663105142	-1.52241649009702	UCEC	GABBR1	Down
2555	-2.31168972632213	5.06835127710038	-6.31434642866766	2.03779209721486e-06	1.55322816805404e-05	4.75019464019213	COAD	GABRA2	Down
2556	1.30659401505426	5.09964139599616	4.56055021038341	3.98484510029747e-05	0.000156657730791624	1.63153589793678	HNSC	GABRA3	Up
2557	-1.23787137611743	3.00844723313287	-2.57823630158418	0.0150317403832646	0.0382630248559194	-3.6459736291442	STAD	GABRA4	Down
2561	6.64730441891901	6.46628628472162	18.9339879683325	2.51366504766813e-26	4.44806994990696e-23	49.6651940571654	THCA	GABRB2	Up
2561	-2.32164718420795	4.52138238471699	-8.95956564252458	6.97605085307849e-12	3.02830027973145e-11	16.4016125969248	LUSC	GABRB2	Down
2561	-3.13866486840909	4.28272353067249	-12.6359614142283	1.91473216116987e-19	2.38744099815136e-18	33.7783814607789	KIRC	GABRB2	Down
2561	-2.55442654174471	4.20747578249563	-5.88673773130087	5.60481671992052e-06	3.55422371801665e-05	3.73505690610317	COAD	GABRB2	Down
2561	-1.54670545111461	3.69001185737279	-3.47221043728376	0.00157642156433219	0.0063019453423683	-1.54947510052201	STAD	GABRB2	Down
2562	-5.74424806005753	5.5373958221378	-11.048597030747	2.87605437721242e-11	8.41381568276954e-10	15.7435378890081	KICH	GABRB3	Down
2562	-3.29050846392418	7.11885630255523	-6.02040415502189	8.72751589133723e-07	5.31640693388548e-06	5.24785718111861	KIRP	GABRB3	Down
2562	-2.61021327298159	7.7244993785991	-7.75780312138267	1.68778709878055e-10	9.77799102771152e-10	13.4686094673847	THCA	GABRB3	Down
2562	-2.32044074248259	4.09521825716664	-6.78968339720871	2.21095836780046e-08	2.37526106630855e-07	8.97655185531151	HNSC	GABRB3	Down
2562	-1.33547115044122	5.47252997928516	-6.01447016969583	2.56495502653964e-08	6.12910321767965e-08	8.02556209226519	BRCA	GABRB3	Down
2562	-1.29093782369141	8.17408930927868	-4.52915810913687	2.48040984065212e-05	4.76726599769438e-05	1.51829964056929	KIRC	GABRB3	Down
2562	1.47567291418728	8.6544356950574	5.95220843957096	2.53603419069744e-07	1.54576867588803e-06	6.54708151786837	PRAD	GABRB3	Up
2562	-2.84156768750116	5.58739797382305	-4.2335131262172	0.000466697050452746	0.0020078977122114	-0.592466427801774	UCEC	GABRB3	Down
2563	4.42091596412583	4.10053841822437	16.1286802386935	3.60036331397811e-21	1.15870602010075e-18	38.0208555479225	LIHC	GABRD	Up
2563	1.25683259235363	3.07926778990817	4.96478935836534	1.05942660455989e-05	4.96251041530585e-05	2.91897462503669	HNSC	GABRD	Up
2563	2.54164350949703	3.21458880190755	13.7653583306916	1.6712110681683e-12	5.89139883599058e-10	18.7541272693067	COAD	GABRD	Up
2563	1.14278435820439	2.73640951283438	5.48960680181933	1.31856668809434e-06	6.62110337510491e-06	4.93433638551755	PRAD	GABRD	Up
2563	1.50802956932041	3.60406824237618	2.88663390022281	0.00997186067573248	0.0243105248476282	-3.54388762940386	UCEC	GABRD	Up
2563	3.37455953714859	3.45761223186095	9.85734255166903	3.1558319343392e-10	5.91061353733846e-09	13.3223899326388	KICH	GABRD	Up
2563	3.14784832130102	4.93307624516111	14.3180111810973	1.41298413194395e-20	1.30832472589182e-18	36.565454461301	THCA	GABRD	Up
2563	1.5511535632115	3.75129277609197	3.25649202286228	0.00388503229935016	0.0124006760901103	-2.43844965187917	BLCA	GABRD	Up
2563	3.30702181870367	4.14998092171712	20.6635947900996	4.17298434109467e-39	5.15120950756523e-37	78.5955883430707	BRCA	GABRD	Up
